,time,person_name,phone,email,company,role,application_status
2256,2022-05-15T11:41:06.013984,Maryam Jania,8573049258,Maryam.Jania@sbcglobal.com,Ice cream cone Water Corporation,Customer Tactics Executive,offer sent
2257,2022-05-18T09:22:14.013990,Maryam Jania,8573049258,Maryam.Jania@sbcglobal.com,Ice cream cone Water Corporation,Customer Tactics Executive,hired
2258,2022-04-28T14:27:30.015658,Helene Christiane,3165008605,Helene.Christiane@protonmail.biz,Ice cream cone Water Corporation,Customer Tactics Executive,applied
2259,2022-05-20T12:08:10.015655,Helene Christiane,3165008605,Helene.Christiane@protonmail.biz,Ice cream cone Water Corporation,Customer Tactics Executive,waiting for interview
2260,2022-04-27T11:00:50.016332,Arianna Dahlia,6717282136,Arianna.Dahlia@att.net,Ice cream cone Water Corporation,Customer Tactics Executive,applied
2261,2022-04-27T14:40:12.016335,Arianna Dahlia,6717282136,Arianna.Dahlia@att.net,Ice cream cone Water Corporation,Customer Tactics Executive,waiting for interview
2262,2022-05-16T12:06:08.016329,Arianna Dahlia,6717282136,Arianna.Dahlia@att.net,Ice cream cone Water Corporation,Customer Tactics Executive,offer sent
2263,2022-05-20T09:52:30.016325,Arianna Dahlia,6717282136,Arianna.Dahlia@att.net,Ice cream cone Water Corporation,Customer Tactics Executive,offer rejected
2264,2022-04-28T11:44:40.016420,Stacey Sinead,9698951931,Stacey.Sinead@sbcglobal.cc,Ice cream cone Water Corporation,Customer Tactics Executive,applied
2265,2022-05-04T10:47:27.016417,Stacey Sinead,9698951931,Stacey.Sinead@sbcglobal.cc,Ice cream cone Water Corporation,Customer Tactics Executive,waiting for interview
2266,2022-05-05T14:11:10.016414,Stacey Sinead,9698951931,Stacey.Sinead@sbcglobal.cc,Ice cream cone Water Corporation,Customer Tactics Executive,offer sent
2267,2022-05-06T14:08:33.016424,Stacey Sinead,9698951931,Stacey.Sinead@sbcglobal.cc,Ice cream cone Water Corporation,Customer Tactics Executive,hired
2268,2022-05-06T13:53:10.010144,Tammi Talia,8265250515,Tammi.Talia@msn.com,Ice cream cone Water Corporation,Chief Markets Agent,applied
2269,2022-05-07T09:51:20.010149,Tammi Talia,8265250515,Tammi.Talia@msn.com,Ice cream cone Water Corporation,Chief Markets Agent,waiting for interview
2270,2022-05-16T11:30:47.010153,Tammi Talia,8265250515,Tammi.Talia@msn.com,Ice cream cone Water Corporation,Chief Markets Agent,offer sent
2273,2022-04-29T14:52:30.010165,Ariella Lexie,3953098870,Ariella.Lexie@gmail.io,Ice cream cone Water Corporation,National Integration Planner,applied
2274,2022-05-15T13:26:10.010159,Ariella Lexie,3953098870,Ariella.Lexie@gmail.io,Ice cream cone Water Corporation,National Integration Planner,waiting for interview
2275,2022-05-27T11:30:01.010168,Ariella Lexie,3953098870,Ariella.Lexie@gmail.io,Ice cream cone Water Corporation,National Integration Planner,offer sent
2276,2022-05-16T11:07:37.010513,Sinead Flora,8634871664,Sinead.Flora@hotmail.io,Ice cream cone Water Corporation,National Integration Planner,applied
2279,2022-04-28T11:42:20.014147,Jazz Xochitl,6524693139,Jazz.Xochitl@msn.net,Ice cream cone Water Corporation,National Integration Planner,applied
2280,2022-05-04T09:11:08.014134,Jazz Xochitl,6524693139,Jazz.Xochitl@msn.net,Ice cream cone Water Corporation,National Integration Planner,waiting for interview
2281,2022-05-24T13:58:03.014154,Jazz Xochitl,6524693139,Jazz.Xochitl@msn.net,Ice cream cone Water Corporation,National Integration Planner,offer sent
2282,2022-05-25T08:23:28.014141,Jazz Xochitl,6524693139,Jazz.Xochitl@msn.net,Ice cream cone Water Corporation,National Integration Planner,hired
2283,2022-04-28T11:58:03.016167,Joann Julianna,8901762584,Joann.Julianna@sbcglobal.cc,Ice cream cone Water Corporation,National Integration Planner,applied
2284,2022-05-11T12:39:31.016173,Joann Julianna,8901762584,Joann.Julianna@sbcglobal.cc,Ice cream cone Water Corporation,National Integration Planner,waiting for interview
2285,2022-05-13T14:56:33.016170,Joann Julianna,8901762584,Joann.Julianna@sbcglobal.cc,Ice cream cone Water Corporation,National Integration Planner,offer sent
2286,2022-05-22T11:34:07.016163,Joann Julianna,8901762584,Joann.Julianna@sbcglobal.cc,Ice cream cone Water Corporation,National Integration Planner,offer rejected
2288,2022-05-20T12:03:29.010174,Christine Daysha,5483938433,Christine.Daysha@msn.cc,Ice cream cone Water Corporation,Relational Identity Administrator,applied
2289,2022-04-27T08:13:10.011740,Cindy Mckenzie,3401137932,Cindy.Mckenzie@msn.cc,Ice cream cone Water Corporation,Relational Identity Administrator,applied
2290,2022-04-29T14:18:34.011731,Cindy Mckenzie,3401137932,Cindy.Mckenzie@msn.cc,Ice cream cone Water Corporation,Relational Identity Administrator,waiting for interview
2291,2022-05-06T11:26:54.011755,Cindy Mckenzie,3401137932,Cindy.Mckenzie@msn.cc,Ice cream cone Water Corporation,Relational Identity Administrator,offer sent
2292,2022-05-13T08:57:53.011748,Cindy Mckenzie,3401137932,Cindy.Mckenzie@msn.cc,Ice cream cone Water Corporation,Relational Identity Administrator,offer rejected
2293,2022-05-04T09:12:30.011853,Alena Teri,1460407032,Alena.Teri@hotmail.biz,Ice cream cone Water Corporation,Relational Identity Administrator,applied
2294,2022-05-12T14:51:14.011837,Alena Teri,1460407032,Alena.Teri@hotmail.biz,Ice cream cone Water Corporation,Relational Identity Administrator,waiting for interview
2295,2022-05-18T14:58:38.011845,Alena Teri,1460407032,Alena.Teri@hotmail.biz,Ice cream cone Water Corporation,Relational Identity Administrator,offer sent
2296,2022-05-23T11:13:39.013342,Leann Gloria,6587659131,Leann.Gloria@sbcglobal.net,Ice cream cone Water Corporation,Relational Identity Administrator,applied
2297,2022-05-01T12:37:53.014263,Aoibheann Janet,6733873246,Aoibheann.Janet@gmail.io,Ice cream cone Water Corporation,Relational Identity Administrator,applied
2298,2022-05-13T13:38:01.014257,Aoibheann Janet,6733873246,Aoibheann.Janet@gmail.io,Ice cream cone Water Corporation,Relational Identity Administrator,waiting for interview
2299,2022-05-18T08:29:52.014270,Aoibheann Janet,6733873246,Aoibheann.Janet@gmail.io,Ice cream cone Water Corporation,Relational Identity Administrator,offer sent
2300,2022-05-25T12:18:51.014249,Aoibheann Janet,6733873246,Aoibheann.Janet@gmail.io,Ice cream cone Water Corporation,Relational Identity Administrator,hired
2301,2022-05-18T12:03:38.015876,Suki Liana,9481098999,Suki.Liana@gmail.cc,Ice cream cone Water Corporation,Relational Identity Administrator,applied
2302,2022-05-11T09:27:00.016637,Barbie Claudette,4600268436,Barbie.Claudette@att.com,Ice cream cone Water Corporation,Relational Identity Administrator,applied
2303,2022-05-12T11:15:15.016640,Barbie Claudette,4600268436,Barbie.Claudette@att.com,Ice cream cone Water Corporation,Relational Identity Administrator,waiting for interview
2304,2022-05-23T09:59:50.016634,Barbie Claudette,4600268436,Barbie.Claudette@att.com,Ice cream cone Water Corporation,Relational Identity Administrator,offer sent
2305,2022-05-23T14:35:16.016643,Barbie Claudette,4600268436,Barbie.Claudette@att.com,Ice cream cone Water Corporation,Relational Identity Administrator,hired
2306,2022-05-03T10:04:19.010189,Chris Alana,1464966300,Chris.Alana@protonmail.biz,Ice cream cone Water Corporation,Interactive Program Consultant,applied
2307,2022-05-22T08:32:11.010186,Chris Alana,1464966300,Chris.Alana@protonmail.biz,Ice cream cone Water Corporation,Interactive Program Consultant,waiting for interview
2308,2022-05-23T11:54:20.010182,Chris Alana,1464966300,Chris.Alana@protonmail.biz,Ice cream cone Water Corporation,Interactive Program Consultant,offer sent
2309,2022-05-25T09:40:13.010192,Chris Alana,1464966300,Chris.Alana@protonmail.biz,Ice cream cone Water Corporation,Interactive Program Consultant,offer rejected
2310,2022-05-13T09:01:28.011274,Maura Evelina,2051920742,Maura.Evelina@att.biz,Ice cream cone Water Corporation,Interactive Program Consultant,applied
2311,2022-05-16T10:18:08.011278,Maura Evelina,2051920742,Maura.Evelina@att.biz,Ice cream cone Water Corporation,Interactive Program Consultant,disqualified
2312,2022-05-06T12:59:21.013248,Tallulah Maeve,7672617380,Tallulah.Maeve@protonmail.io,Ice cream cone Water Corporation,Interactive Program Consultant,applied
2313,2022-05-08T08:31:15.013260,Tallulah Maeve,7672617380,Tallulah.Maeve@protonmail.io,Ice cream cone Water Corporation,Interactive Program Consultant,waiting for interview
2314,2022-05-24T11:19:40.013254,Tallulah Maeve,7672617380,Tallulah.Maeve@protonmail.io,Ice cream cone Water Corporation,Interactive Program Consultant,offer sent
2315,2022-05-24T13:01:21.013241,Tallulah Maeve,7672617380,Tallulah.Maeve@protonmail.io,Ice cream cone Water Corporation,Interactive Program Consultant,hired
2319,2022-05-05T14:01:25.010206,Hallie Emi,1294760216,Hallie.Emi@att.io,Ice cream cone Water Corporation,Interactive Data Agent,applied
2320,2022-05-19T10:12:42.010202,Hallie Emi,1294760216,Hallie.Emi@att.io,Ice cream cone Water Corporation,Interactive Data Agent,waiting for interview
2321,2022-05-22T10:39:27.010199,Hallie Emi,1294760216,Hallie.Emi@att.io,Ice cream cone Water Corporation,Interactive Data Agent,offer sent
2330,2022-04-29T09:05:22.010795,Kathryn Britt,9701641268,Kathryn.Britt@msn.net,Ice cream cone Water Corporation,Interactive Data Agent,applied
2331,2022-05-16T09:21:55.010798,Kathryn Britt,9701641268,Kathryn.Britt@msn.net,Ice cream cone Water Corporation,Interactive Data Agent,waiting for interview
2332,2022-05-19T14:44:47.010791,Kathryn Britt,9701641268,Kathryn.Britt@msn.net,Ice cream cone Water Corporation,Interactive Data Agent,offer sent
2333,2022-05-23T09:30:56.010801,Kathryn Britt,9701641268,Kathryn.Britt@msn.net,Ice cream cone Water Corporation,Interactive Data Agent,hired
2334,2022-05-10T09:24:34.010896,Marilyn Clara,2887041522,Marilyn.Clara@att.com,Ice cream cone Water Corporation,Interactive Data Agent,applied
2335,2022-04-30T12:31:36.012221,Glenda Florence,2960313874,Glenda.Florence@att.io,Ice cream cone Water Corporation,Interactive Data Agent,applied
2336,2022-05-11T08:26:15.012208,Glenda Florence,2960313874,Glenda.Florence@att.io,Ice cream cone Water Corporation,Interactive Data Agent,waiting for interview
2337,2022-05-22T13:41:56.012215,Glenda Florence,2960313874,Glenda.Florence@att.io,Ice cream cone Water Corporation,Interactive Data Agent,offer sent
2342,2022-04-28T13:05:29.013912,Dionne Kristie,5931526780,Dionne.Kristie@aol.net,Ice cream cone Water Corporation,Interactive Data Agent,applied
2343,2022-05-16T09:44:31.013906,Dionne Kristie,5931526780,Dionne.Kristie@aol.net,Ice cream cone Water Corporation,Interactive Data Agent,waiting for interview
2344,2022-05-11T14:21:51.015306,Christen Nicky,2944423499,Christen.Nicky@hotmail.com,Ice cream cone Water Corporation,Interactive Data Agent,applied
2345,2022-05-23T09:03:54.015303,Christen Nicky,2944423499,Christen.Nicky@hotmail.com,Ice cream cone Water Corporation,Interactive Data Agent,disqualified
2346,2022-05-01T08:25:58.015457,Millie Montserrat,6738795274,Millie.Montserrat@att.com,Ice cream cone Water Corporation,Interactive Data Agent,applied
2347,2022-05-20T08:14:05.015453,Millie Montserrat,6738795274,Millie.Montserrat@att.com,Ice cream cone Water Corporation,Interactive Data Agent,waiting for interview
2350,2022-04-27T08:34:56.010407,Kayleigh September,2012951611,Kayleigh.September@sbcglobal.com,Ice cream cone Water Corporation,Corporate Implementation Executive,applied
2351,2022-04-29T10:41:51.010411,Kayleigh September,2012951611,Kayleigh.September@sbcglobal.com,Ice cream cone Water Corporation,Corporate Implementation Executive,waiting for interview
2352,2022-05-09T11:42:39.010403,Kayleigh September,2012951611,Kayleigh.September@sbcglobal.com,Ice cream cone Water Corporation,Corporate Implementation Executive,disqualified
2355,2022-05-10T14:08:05.011444,Virginie Maureen,7837466205,Virginie.Maureen@sbcglobal.net,Ice cream cone Water Corporation,Corporate Implementation Executive,applied
2356,2022-05-19T09:10:36.011406,Virginie Maureen,7837466205,Virginie.Maureen@sbcglobal.net,Ice cream cone Water Corporation,Corporate Implementation Executive,waiting for interview
2361,2022-04-29T13:48:26.016059,Tyra Naomi,8272252623,Tyra.Naomi@sbcglobal.biz,Ice cream cone Water Corporation,Corporate Implementation Executive,applied
2362,2022-05-06T08:12:09.016062,Tyra Naomi,8272252623,Tyra.Naomi@sbcglobal.biz,Ice cream cone Water Corporation,Corporate Implementation Executive,waiting for interview
2363,2022-05-19T11:46:48.016065,Tyra Naomi,8272252623,Tyra.Naomi@sbcglobal.biz,Ice cream cone Water Corporation,Corporate Implementation Executive,offer sent
2364,2022-04-29T08:21:00.010243,Jensen Naya,9076473135,Jensen.Naya@protonmail.net,Ice cream cone Water Corporation,Forward Functionality Supervisor,applied
2365,2022-05-27T09:00:39.010239,Jensen Naya,9076473135,Jensen.Naya@protonmail.net,Ice cream cone Water Corporation,Forward Functionality Supervisor,waiting for interview
2366,2022-05-20T09:56:34.011649,Isla Jordan,3003236454,Isla.Jordan@aol.io,Ice cream cone Water Corporation,Forward Functionality Supervisor,applied
2367,2022-05-21T12:12:26.011634,Isla Jordan,3003236454,Isla.Jordan@aol.io,Ice cream cone Water Corporation,Forward Functionality Supervisor,waiting for interview
2368,2022-05-24T09:45:06.011642,Isla Jordan,3003236454,Isla.Jordan@aol.io,Ice cream cone Water Corporation,Forward Functionality Supervisor,disqualified
2369,2022-05-07T12:32:27.014730,Polly Lynda,9876063640,Polly.Lynda@aol.io,Ice cream cone Water Corporation,Forward Functionality Supervisor,applied
2370,2022-05-12T13:17:35.014723,Polly Lynda,9876063640,Polly.Lynda@aol.io,Ice cream cone Water Corporation,Forward Functionality Supervisor,waiting for interview
2371,2022-05-23T10:33:25.014715,Polly Lynda,9876063640,Polly.Lynda@aol.io,Ice cream cone Water Corporation,Forward Functionality Supervisor,offer sent
2372,2022-05-23T11:21:28.014737,Polly Lynda,9876063640,Polly.Lynda@aol.io,Ice cream cone Water Corporation,Forward Functionality Supervisor,offer rejected
2373,2022-05-04T14:53:06.014897,Laurel Susan,6794818589,Laurel.Susan@aol.biz,Ice cream cone Water Corporation,Forward Functionality Supervisor,applied
2374,2022-05-19T14:47:52.014905,Laurel Susan,6794818589,Laurel.Susan@aol.biz,Ice cream cone Water Corporation,Forward Functionality Supervisor,waiting for interview
2375,2022-05-13T11:50:43.015642,Rosalynn Lizette,3688864240,Rosalynn.Lizette@msn.io,Ice cream cone Water Corporation,Forward Functionality Supervisor,applied
2376,2022-05-17T11:39:35.015639,Rosalynn Lizette,3688864240,Rosalynn.Lizette@msn.io,Ice cream cone Water Corporation,Forward Functionality Supervisor,waiting for interview
2377,2022-05-24T13:28:47.015649,Rosalynn Lizette,3688864240,Rosalynn.Lizette@msn.io,Ice cream cone Water Corporation,Forward Functionality Supervisor,offer sent
2378,2022-05-26T10:17:29.015646,Rosalynn Lizette,3688864240,Rosalynn.Lizette@msn.io,Ice cream cone Water Corporation,Forward Functionality Supervisor,hired
2387,2022-04-28T08:46:21.011085,Briella Kat,2661816220,Briella.Kat@aol.biz,Ice cream cone Water Corporation,Lead Resonance Orchestrator,applied
2388,2022-05-06T09:22:21.011088,Briella Kat,2661816220,Briella.Kat@aol.biz,Ice cream cone Water Corporation,Lead Resonance Orchestrator,waiting for interview
2389,2022-05-23T13:42:30.011081,Briella Kat,2661816220,Briella.Kat@aol.biz,Ice cream cone Water Corporation,Lead Resonance Orchestrator,disqualified
2391,2022-04-27T09:31:04.013227,Mariah Vera,1419454220,Mariah.Vera@hotmail.io,Ice cream cone Water Corporation,Lead Resonance Orchestrator,applied
2392,2022-04-28T14:52:55.013214,Mariah Vera,1419454220,Mariah.Vera@hotmail.io,Ice cream cone Water Corporation,Lead Resonance Orchestrator,waiting for interview
2393,2022-05-21T14:47:45.013221,Mariah Vera,1419454220,Mariah.Vera@hotmail.io,Ice cream cone Water Corporation,Lead Resonance Orchestrator,offer sent
2394,2022-05-08T13:08:05.013363,Celise Amanda,7873403134,Celise.Amanda@msn.io,Ice cream cone Water Corporation,Lead Resonance Orchestrator,applied
2395,2022-05-09T12:25:39.013354,Celise Amanda,7873403134,Celise.Amanda@msn.io,Ice cream cone Water Corporation,Lead Resonance Orchestrator,waiting for interview
2396,2022-05-24T11:01:22.013370,Celise Amanda,7873403134,Celise.Amanda@msn.io,Ice cream cone Water Corporation,Lead Resonance Orchestrator,offer sent
2397,2022-05-02T08:11:26.014539,Eden Rydel,1730245547,Eden.Rydel@gmail.net,Ice cream cone Water Corporation,Lead Resonance Orchestrator,applied
2398,2022-05-13T11:12:03.014546,Eden Rydel,1730245547,Eden.Rydel@gmail.net,Ice cream cone Water Corporation,Lead Resonance Orchestrator,waiting for interview
2399,2022-05-27T12:30:22.014532,Eden Rydel,1730245547,Eden.Rydel@gmail.net,Ice cream cone Water Corporation,Lead Resonance Orchestrator,offer sent
2400,2022-05-13T10:00:35.015060,Ayisha Ally,5794886276,Ayisha.Ally@att.io,Ice cream cone Water Corporation,Lead Resonance Orchestrator,applied
2401,2022-05-13T11:51:52.015067,Ayisha Ally,5794886276,Ayisha.Ally@att.io,Ice cream cone Water Corporation,Lead Resonance Orchestrator,waiting for interview
2402,2022-05-22T08:08:09.015074,Ayisha Ally,5794886276,Ayisha.Ally@att.io,Ice cream cone Water Corporation,Lead Resonance Orchestrator,offer sent
2403,2022-05-26T14:53:02.015080,Ayisha Ally,5794886276,Ayisha.Ally@att.io,Ice cream cone Water Corporation,Lead Resonance Orchestrator,hired
2404,2022-05-01T14:05:17.015502,Marilyn Jaqueline,2628410466,Marilyn.Jaqueline@sbcglobal.com,Ice cream cone Water Corporation,Lead Resonance Orchestrator,applied
2405,2022-05-14T11:31:10.015505,Marilyn Jaqueline,2628410466,Marilyn.Jaqueline@sbcglobal.com,Ice cream cone Water Corporation,Lead Resonance Orchestrator,waiting for interview
2406,2022-05-26T11:13:10.015508,Marilyn Jaqueline,2628410466,Marilyn.Jaqueline@sbcglobal.com,Ice cream cone Water Corporation,Lead Resonance Orchestrator,disqualified
2408,2022-05-18T08:40:10.010313,Tamsin Ulrica,7954119320,Tamsin.Ulrica@sbcglobal.net,Ice cream cone Water Corporation,Internal Quality Agent,applied
2409,2022-05-27T12:32:15.010310,Tamsin Ulrica,7954119320,Tamsin.Ulrica@sbcglobal.net,Ice cream cone Water Corporation,Internal Quality Agent,waiting for interview
2410,2022-04-27T14:11:27.010809,Ingrid Ida,9306620588,Ingrid.Ida@msn.net,Ice cream cone Water Corporation,Internal Quality Agent,applied
2411,2022-05-03T12:32:24.010818,Ingrid Ida,9306620588,Ingrid.Ida@msn.net,Ice cream cone Water Corporation,Internal Quality Agent,waiting for interview
2412,2022-05-14T09:56:34.010812,Ingrid Ida,9306620588,Ingrid.Ida@msn.net,Ice cream cone Water Corporation,Internal Quality Agent,offer sent
2413,2022-05-21T09:10:12.010815,Ingrid Ida,9306620588,Ingrid.Ida@msn.net,Ice cream cone Water Corporation,Internal Quality Agent,offer rejected
2414,2022-04-27T09:17:55.011108,Mirabel Paige,2913022576,Mirabel.Paige@msn.io,Ice cream cone Water Corporation,Internal Quality Agent,applied
2415,2022-05-10T10:56:41.011105,Mirabel Paige,2913022576,Mirabel.Paige@msn.io,Ice cream cone Water Corporation,Internal Quality Agent,waiting for interview
2416,2022-05-23T12:36:03.011115,Mirabel Paige,2913022576,Mirabel.Paige@msn.io,Ice cream cone Water Corporation,Internal Quality Agent,offer sent
2417,2022-05-25T14:11:27.011112,Mirabel Paige,2913022576,Mirabel.Paige@msn.io,Ice cream cone Water Corporation,Internal Quality Agent,offer rejected
2418,2022-05-10T10:50:42.011778,Crystal Adriana,3641554611,Crystal.Adriana@sbcglobal.biz,Ice cream cone Water Corporation,Internal Quality Agent,applied
2419,2022-05-24T11:52:04.011786,Crystal Adriana,3641554611,Crystal.Adriana@sbcglobal.biz,Ice cream cone Water Corporation,Internal Quality Agent,waiting for interview
2420,2022-05-26T10:24:01.011770,Crystal Adriana,3641554611,Crystal.Adriana@sbcglobal.biz,Ice cream cone Water Corporation,Internal Quality Agent,disqualified
2421,2022-05-07T13:05:28.013849,Jean Princess,9666174668,Jean.Princess@msn.biz,Ice cream cone Water Corporation,Internal Quality Agent,applied
2422,2022-05-15T09:04:21.013843,Jean Princess,9666174668,Jean.Princess@msn.biz,Ice cream cone Water Corporation,Internal Quality Agent,waiting for interview
2425,2022-05-04T10:27:39.016489,Julianne Lorie,8178774650,Julianne.Lorie@hotmail.com,Ice cream cone Water Corporation,Internal Quality Agent,applied
2426,2022-05-14T10:08:53.016492,Julianne Lorie,8178774650,Julianne.Lorie@hotmail.com,Ice cream cone Water Corporation,Internal Quality Agent,waiting for interview
2427,2022-05-22T14:54:08.016496,Julianne Lorie,8178774650,Julianne.Lorie@hotmail.com,Ice cream cone Water Corporation,Internal Quality Agent,disqualified
2429,2022-05-15T12:37:12.010291,Jadyn Katniss,2572848225,Jadyn.Katniss@protonmail.biz,Ice cream cone Water Corporation,National Data Director,applied
2430,2022-05-24T09:57:43.010295,Jadyn Katniss,2572848225,Jadyn.Katniss@protonmail.biz,Ice cream cone Water Corporation,National Data Director,disqualified
2431,2022-05-04T09:30:27.014210,Susan Tilly,6490465953,Susan.Tilly@hotmail.biz,Ice cream cone Water Corporation,National Data Director,applied
2432,2022-05-04T10:39:38.014217,Susan Tilly,6490465953,Susan.Tilly@hotmail.biz,Ice cream cone Water Corporation,National Data Director,waiting for interview
2433,2022-05-11T13:49:47.014197,Susan Tilly,6490465953,Susan.Tilly@hotmail.biz,Ice cream cone Water Corporation,National Data Director,offer sent
2434,2022-05-21T08:45:28.014204,Susan Tilly,6490465953,Susan.Tilly@hotmail.biz,Ice cream cone Water Corporation,National Data Director,hired
2435,2022-05-14T10:19:46.014434,Safire Lynda,3793297900,Safire.Lynda@protonmail.cc,Ice cream cone Water Corporation,National Data Director,applied
2436,2022-05-26T09:42:38.014427,Safire Lynda,3793297900,Safire.Lynda@protonmail.cc,Ice cream cone Water Corporation,National Data Director,waiting for interview
2437,2022-05-26T14:42:14.014441,Safire Lynda,3793297900,Safire.Lynda@protonmail.cc,Ice cream cone Water Corporation,National Data Director,offer sent
2440,2022-05-15T14:46:31.010329,Amari Paulette,8180738640,Amari.Paulette@protonmail.net,Ice cream cone Water Corporation,District Ideation Synergist,applied
2441,2022-05-22T09:21:30.011159,Fabrizia Isha,3037311440,Fabrizia.Isha@gmail.io,Ice cream cone Water Corporation,District Ideation Synergist,applied
2442,2022-05-23T13:44:36.011156,Fabrizia Isha,3037311440,Fabrizia.Isha@gmail.io,Ice cream cone Water Corporation,District Ideation Synergist,waiting for interview
2443,2022-05-13T14:45:58.013329,Izidora Aubreanna,5779130910,Izidora.Aubreanna@sbcglobal.io,Ice cream cone Water Corporation,District Ideation Synergist,applied
2460,2022-04-28T12:48:45.011261,Samara Missie,4837602448,Samara.Missie@hotmail.net,Ice cream cone Water Corporation,Interactive Security Architect,applied
2461,2022-05-05T09:28:35.011267,Samara Missie,4837602448,Samara.Missie@hotmail.net,Ice cream cone Water Corporation,Interactive Security Architect,waiting for interview
2462,2022-05-05T12:09:48.011254,Samara Missie,4837602448,Samara.Missie@hotmail.net,Ice cream cone Water Corporation,Interactive Security Architect,offer sent
2463,2022-05-14T09:40:56.011257,Samara Missie,4837602448,Samara.Missie@hotmail.net,Ice cream cone Water Corporation,Interactive Security Architect,offer rejected
2464,2022-05-06T09:51:58.012069,Jillian Bernadette,1717655384,Jillian.Bernadette@protonmail.cc,Ice cream cone Water Corporation,Interactive Security Architect,applied
2465,2022-05-16T14:45:25.012077,Jillian Bernadette,1717655384,Jillian.Bernadette@protonmail.cc,Ice cream cone Water Corporation,Interactive Security Architect,waiting for interview
2466,2022-05-24T13:44:21.012061,Jillian Bernadette,1717655384,Jillian.Bernadette@protonmail.cc,Ice cream cone Water Corporation,Interactive Security Architect,offer sent
2467,2022-05-05T12:56:43.013312,Tasha Livvy,4699969485,Tasha.Livvy@msn.cc,Ice cream cone Water Corporation,Interactive Security Architect,applied
2468,2022-05-10T12:30:31.013305,Tasha Livvy,4699969485,Tasha.Livvy@msn.cc,Ice cream cone Water Corporation,Interactive Security Architect,waiting for interview
2469,2022-05-15T11:58:26.013318,Tasha Livvy,4699969485,Tasha.Livvy@msn.cc,Ice cream cone Water Corporation,Interactive Security Architect,offer sent
2470,2022-05-14T10:57:10.014331,Aurelia Tyra,2631656257,Aurelia.Tyra@att.cc,Ice cream cone Water Corporation,Interactive Security Architect,applied
2471,2022-05-17T13:53:02.014325,Aurelia Tyra,2631656257,Aurelia.Tyra@att.cc,Ice cream cone Water Corporation,Interactive Security Architect,waiting for interview
2472,2022-05-19T10:13:28.014312,Aurelia Tyra,2631656257,Aurelia.Tyra@att.cc,Ice cream cone Water Corporation,Interactive Security Architect,offer sent
2473,2022-05-21T14:26:38.014318,Aurelia Tyra,2631656257,Aurelia.Tyra@att.cc,Ice cream cone Water Corporation,Interactive Security Architect,hired
2474,2022-05-20T11:30:48.014811,Kiley Dakota,3417917109,Kiley.Dakota@hotmail.io,Ice cream cone Water Corporation,Interactive Security Architect,applied
2475,2022-05-24T12:45:18.014803,Kiley Dakota,3417917109,Kiley.Dakota@hotmail.io,Ice cream cone Water Corporation,Interactive Security Architect,waiting for interview
2476,2022-05-03T13:59:25.015346,Emilee Vera,8693037187,Emilee.Vera@aol.com,Ice cream cone Water Corporation,Interactive Security Architect,applied
2477,2022-05-24T09:07:11.015336,Emilee Vera,8693037187,Emilee.Vera@aol.com,Ice cream cone Water Corporation,Interactive Security Architect,waiting for interview
2478,2022-05-24T10:20:27.015343,Emilee Vera,8693037187,Emilee.Vera@aol.com,Ice cream cone Water Corporation,Interactive Security Architect,offer sent
2479,2022-05-25T11:30:30.015339,Emilee Vera,8693037187,Emilee.Vera@aol.com,Ice cream cone Water Corporation,Interactive Security Architect,hired
2480,2022-04-28T12:52:49.015554,Tegan Cali,8696498031,Tegan.Cali@aol.com,Ice cream cone Water Corporation,Interactive Security Architect,applied
2481,2022-05-10T14:14:02.015557,Tegan Cali,8696498031,Tegan.Cali@aol.com,Ice cream cone Water Corporation,Interactive Security Architect,disqualified
2482,2022-04-28T10:40:31.015615,Jazlyn Phillipa,5827676019,Jazlyn.Phillipa@gmail.io,Ice cream cone Water Corporation,Interactive Security Architect,applied
2483,2022-04-29T11:18:53.015611,Jazlyn Phillipa,5827676019,Jazlyn.Phillipa@gmail.io,Ice cream cone Water Corporation,Interactive Security Architect,waiting for interview
2484,2022-05-15T13:01:26.015619,Jazlyn Phillipa,5827676019,Jazlyn.Phillipa@gmail.io,Ice cream cone Water Corporation,Interactive Security Architect,offer sent
2485,2022-05-22T10:39:13.015622,Jazlyn Phillipa,5827676019,Jazlyn.Phillipa@gmail.io,Ice cream cone Water Corporation,Interactive Security Architect,offer rejected
2486,2022-04-27T10:53:39.015716,Cordelia Kara,3283455761,Cordelia.Kara@gmail.io,Ice cream cone Water Corporation,Interactive Security Architect,applied
2487,2022-05-14T12:57:11.015719,Cordelia Kara,3283455761,Cordelia.Kara@gmail.io,Ice cream cone Water Corporation,Interactive Security Architect,waiting for interview
2488,2022-05-03T13:21:58.015822,Riya Leena,6430433621,Riya.Leena@att.net,Ice cream cone Water Corporation,Interactive Security Architect,applied
2489,2022-05-07T14:41:22.015819,Riya Leena,6430433621,Riya.Leena@att.net,Ice cream cone Water Corporation,Interactive Security Architect,waiting for interview
2490,2022-04-30T13:35:37.016544,Teri Emanuela,3752761443,Teri.Emanuela@hotmail.cc,Ice cream cone Water Corporation,Interactive Security Architect,applied
2491,2022-05-09T12:42:49.016540,Teri Emanuela,3752761443,Teri.Emanuela@hotmail.cc,Ice cream cone Water Corporation,Interactive Security Architect,waiting for interview
2504,2022-05-03T12:49:27.010477,Aleah Macie,4854133021,Aleah.Macie@hotmail.net,Ice cream cone Water Corporation,Regional Implementation Designer,applied
